6.56,2017,03,01,00,30,02
5.81,2017,03,01,04,30,02
6.88,2017,03,01,08,30,02
10.5,2017,03,01,12,30,02
10.63,2017,03,01,16,30,02
8.56,2017,03,01,20,30,02
8.06,2017,03,02,00,30,02
7.81,2017,03,02,04,30,02
9.31,2017,03,02,08,30,02
10.94,2017,03,02,12,30,01
9.75,2017,03,02,16,30,02
6.75,2017,03,02,20,30,01
3.94,2017,03,03,00,30,02
2.44,2017,03,03,04,30,02
4,2017,03,03,08,30,02
7.19,2017,03,03,12,30,02
9.75,2017,03,03,16,30,02
11.25,2017,03,03,20,30,02
12.06,2017,03,04,00,30,02
11.88,2017,03,04,04,30,02
12.25,2017,03,04,08,30,02
14.94,2017,03,04,12,30,02
14.56,2017,03,04,16,30,01
12.94,2017,03,04,20,30,02
11.81,2017,03,05,00,30,02
10.56,2017,03,05,04,30,02
9.63,2017,03,05,08,30,02
10,2017,03,05,12,30,02
10.44,2017,03,05,16,30,02
9.38,2017,03,05,20,30,02
8.69,2017,03,06,00,30,02
8.13,2017,03,06,04,30,02
8.44,2017,03,06,08,30,01
9.88,2017,03,06,12,30,02
10.38,2017,03,06,16,30,02
10.06,2017,03,06,20,30,02
8.56,2017,03,07,00,30,02
8.19,2017,03,07,04,30,02
7.94,2017,03,07,08,30,01
7.94,2017,03,07,12,30,02
9,2017,03,07,16,30,02
8.19,2017,03,07,20,30,01
8.25,2017,03,08,00,30,02
8.06,2017,03,08,04,30,02
7.63,2017,03,08,08,30,02
9.88,2017,03,08,12,30,02
10.06,2017,03,08,16,30,02
9.75,2017,03,08,20,30,02
9.38,2017,03,09,00,30,02
9.69,2017,03,09,04,30,02
9.56,2017,03,09,08,30,02
9.5,2017,03,09,12,30,02
9.69,2017,03,09,16,30,02
9.88,2017,03,09,20,30,01
10.5,2017,03,10,00,30,02
10,2017,03,10,04,30,02
9,2017,03,10,08,30,02
9.44,2017,03,10,12,30,02
9.69,2017,03,10,16,30,02
7.5,2017,03,10,20,30,02
5.63,2017,03,11,00,30,02
4.38,2017,03,11,04,30,02
5.13,2017,03,11,08,30,02
7.88,2017,03,11,12,30,02
8.75,2017,03,11,16,30,02
9.06,2017,03,11,20,30,02
8.31,2017,03,12,00,30,02
5.75,2017,03,12,04,30,02
5.88,2017,03,12,08,30,02
8.56,2017,03,12,12,30,01
9.44,2017,03,12,16,30,02
8.13,2017,03,12,20,30,02
6.06,2017,03,13,00,30,02
4.25,2017,03,13,04,30,02
4.56,2017,03,13,08,30,02
7.63,2017,03,13,12,30,02
9,2017,03,13,16,30,02
8.31,2017,03,13,20,30,02
7.81,2017,03,14,00,30,02
6,2017,03,14,04,30,02
6.38,2017,03,14,08,30,02
9.44,2017,03,14,12,30,02
10.19,2017,03,14,16,30,01
9.81,2017,03,14,20,30,02
8.19,2017,03,15,00,30,02
7.38,2017,03,15,04,30,02
8,2017,03,15,08,30,02
10.13,2017,03,15,12,30,01
11.63,2017,03,15,16,30,02
10.13,2017,03,15,20,30,02
7.88,2017,03,16,00,30,02
6.75,2017,03,16,04,30,02
7.44,2017,03,16,08,30,02
10.25,2017,03,16,12,30,02
11.81,2017,03,16,16,30,02
10,2017,03,16,20,30,02
7.94,2017,03,17,00,30,02
6.63,2017,03,17,04,30,01
