17.56,2017,07,01,00,30,02
17.31,2017,07,01,04,30,02
21.5,2017,07,01,08,30,02
26.56,2017,07,01,12,30,02
24,2017,07,01,16,30,02
20.31,2017,07,01,20,30,02
18.88,2017,07,02,00,30,02
18.25,2017,07,02,04,30,02
18,2017,07,02,08,30,02
18.56,2017,07,02,12,30,02
20.63,2017,07,02,16,30,02
19.19,2017,07,02,20,30,02
18.63,2017,07,03,00,30,02
18,2017,07,03,04,30,02
18.38,2017,07,03,08,30,02
23.25,2017,07,03,12,30,02
22.69,2017,07,03,16,30,02
20.5,2017,07,03,20,30,02
18.5,2017,07,04,00,30,03
17.5,2017,07,04,04,30,02
22.94,2017,07,04,08,30,02
31.5,2017,07,04,12,30,02
25.94,2017,07,04,16,30,02
23.75,2017,07,04,20,30,02
20.81,2017,07,05,00,30,02
18.81,2017,07,05,04,30,02
24.5,2017,07,05,08,30,02
33.44,2017,07,05,12,30,02
28.5,2017,07,05,16,30,02
26.06,2017,07,05,20,30,02
23.06,2017,07,06,00,30,02
21.06,2017,07,06,04,30,02
26.19,2017,07,06,08,30,02
35.94,2017,07,06,12,30,02
30.13,2017,07,06,16,30,02
28.25,2017,07,06,20,30,02
24.56,2017,07,07,00,30,02
22.38,2017,07,07,04,30,02
26.69,2017,07,07,08,30,02
34.81,2017,07,07,12,30,02
29.38,2017,07,07,16,30,02
27.63,2017,07,07,20,30,02
24.38,2017,07,08,00,30,02
22.31,2017,07,08,04,30,02
24.44,2017,07,08,08,30,02
26.13,2017,07,08,12,30,02
27.06,2017,07,08,16,30,01
22.25,2017,07,08,20,30,02
21.63,2017,07,09,00,30,02
21.31,2017,07,09,04,30,02
22.06,2017,07,09,08,30,02
24.31,2017,07,09,12,30,02
26.56,2017,07,09,16,30,02
22.19,2017,07,09,20,30,02
21.38,2017,07,10,00,30,02
20.25,2017,07,10,04,30,02
23.25,2017,07,10,08,30,02
28.81,2017,07,10,12,30,02
28,2017,07,10,16,30,02
23.56,2017,07,10,20,30,02
21.13,2017,07,11,00,30,02
