1.19,2017,12,01,00,30,02
0.38,2017,12,01,04,30,02
-0.75,2017,12,01,08,30,02
4,2017,12,01,12,30,02
0.94,2017,12,01,16,30,02
-0.06,2017,12,01,20,30,02
-0.5,2017,12,02,00,30,02
0.38,2017,12,02,04,30,02
0.56,2017,12,02,08,30,02
1.94,2017,12,02,12,30,02
0.75,2017,12,02,16,30,02
0.06,2017,12,02,20,30,02
0.19,2017,12,03,00,30,02
0.13,2017,12,03,04,30,02
0.13,2017,12,03,08,30,02
1.94,2017,12,03,12,30,02
0.19,2017,12,03,16,30,02
-0.75,2017,12,03,20,30,02
-0.75,2017,12,04,00,30,02
-0.38,2017,12,04,04,30,02
0.38,2017,12,04,08,30,02
2.88,2017,12,04,12,30,02
2.75,2017,12,04,16,30,02
3,2017,12,04,20,30,02
3.13,2017,12,05,00,30,02
3.19,2017,12,05,04,30,02
3.44,2017,12,05,08,30,02
6.81,2017,12,05,12,30,02
4.88,2017,12,05,16,30,02
0.88,2017,12,05,20,30,02
1.06,2017,12,06,00,30,02
1.81,2017,12,06,04,30,02
1.63,2017,12,06,08,30,02
4.19,2017,12,06,12,30,02
2.63,2017,12,06,16,30,02
1.81,2017,12,06,20,30,02
1.31,2017,12,07,00,30,02
-0.5,2017,12,07,04,30,02
-1.19,2017,12,07,08,30,02
3.31,2017,12,07,12,30,02
1.94,2017,12,07,16,30,02
0.94,2017,12,07,20,30,02
0.44,2017,12,08,00,30,02
2.19,2017,12,08,04,30,02
3.25,2017,12,08,08,30,02
3.94,2017,12,08,12,30,02
3,2017,12,08,16,30,02
2.19,2017,12,08,20,30,02
1.31,2017,12,09,00,30,02
1.06,2017,12,09,04,30,02
0.13,2017,12,09,08,30,02
0.88,2017,12,09,12,30,02
-1,2017,12,09,16,30,02
-3,2017,12,09,20,30,02
-3.81,2017,12,10,00,30,02
-3.88,2017,12,10,04,30,02
-5.38,2017,12,10,08,30,02
0.38,2017,12,10,12,30,02
4.88,2017,12,10,16,30,02
3.75,2017,12,10,20,30,02
3.5,2017,12,11,00,30,02
3.19,2017,12,11,04,30,02
3,2017,12,11,08,30,02
4.75,2017,12,11,12,30,01
5,2017,12,11,16,30,02
4.56,2017,12,11,20,30,02
5.5,2017,12,12,00,30,02
4.69,2017,12,12,04,30,02
4.88,2017,12,12,08,30,02
4.56,2017,12,12,12,30,02
3.5,2017,12,12,16,30,02
1.94,2017,12,12,20,30,02
1.81,2017,12,13,00,30,02
-1.19,2017,12,13,04,30,02
-2,2017,12,13,08,30,02
2.5,2017,12,13,12,30,02
1.44,2017,12,13,16,30,02
0.94,2017,12,13,20,30,02
2.5,2017,12,14,00,30,02
3.63,2017,12,14,04,30,02
2.81,2017,12,14,08,30,02
5.75,2017,12,14,12,30,01
4.25,2017,12,14,16,30,02
4.13,2017,12,14,20,30,02
3.56,2017,12,15,00,30,02
3.19,2017,12,15,04,30,02
2.75,2017,12,15,08,30,02
5,2017,12,15,12,30,02
3.56,2017,12,15,16,30,02
1,2017,12,15,20,30,02
0.69,2017,12,16,00,30,02
1.75,2017,12,16,04,30,02
2.25,2017,12,16,08,30,02
4.44,2017,12,16,12,30,02
3.38,2017,12,16,16,30,02
1.81,2017,12,16,20,30,02
1.63,2017,12,17,00,30,02
1.38,2017,12,17,04,30,02
1.44,2017,12,17,08,30,02
3.44,2017,12,17,12,30,02
1.56,2017,12,17,16,30,02
1.56,2017,12,17,20,30,02

1.55,2017,12,18,00,30,02  // ab hier fehlen Daten!
1.55,2017,12,18,04,30,02
1.55,2017,12,18,08,30,02
1.55,2017,12,18,12,30,02
1.55,2017,12,18,16,30,02
1.55,2017,12,18,20,30,02

1.55,2017,12,19,00,30,02
1.55,2017,12,19,04,30,02
1.55,2017,12,19,08,30,02
1.55,2017,12,19,12,30,02
1.55,2017,12,19,16,30,02
1.55,2017,12,19,20,30,02

1.55,2017,12,20,00,30,02
1.55,2017,12,20,04,30,02
1.55,2017,12,20,08,30,02
1.55,2017,12,20,12,30,02
1.55,2017,12,20,16,30,02
1.55,2017,12,20,20,30,02

1.55,2017,12,21,00,30,02
1.55,2017,12,21,04,30,02
1.55,2017,12,21,08,30,02
1.55,2017,12,21,12,30,02
1.55,2017,12,21,16,30,02
1.55,2017,12,21,20,30,02

1.55,2017,12,22,00,30,02
