16.81,2017,10,01,00,30,02
16.13,2017,10,01,04,30,02
15.25,2017,10,01,08,30,02
16.25,2017,10,01,12,30,02
15.38,2017,10,01,16,30,02
14,2017,10,01,20,30,02
13.63,2017,10,02,00,30,02
13.13,2017,10,02,04,30,02
12.63,2017,10,02,08,30,01
21.56,2017,10,02,12,30,02
20.19,2017,10,02,16,30,02
17.13,2017,10,02,20,30,02
16.19,2017,10,03,00,30,02
15.63,2017,10,03,04,30,02
15.44,2017,10,03,08,30,02
14.13,2017,10,03,12,30,02
15.56,2017,10,03,16,30,02
13.5,2017,10,03,20,30,02
13.25,2017,10,04,00,30,02
11.5,2017,10,04,04,30,02
10.69,2017,10,04,08,30,02
19.56,2017,10,04,12,30,01
17.69,2017,10,04,16,30,02
13.25,2017,10,04,20,30,02
12.19,2017,10,05,00,30,02
12.81,2017,10,05,04,30,01
12.06,2017,10,05,08,30,02
19.94,2017,10,05,12,30,02
20.81,2017,10,05,16,30,02
15.19,2017,10,05,20,30,02
13.13,2017,10,06,00,30,02
12.13,2017,10,06,04,30,02
10.94,2017,10,06,08,30,02
15.5,2017,10,06,12,30,02
12.44,2017,10,06,16,30,02
9.5,2017,10,06,20,30,02
9.56,2017,10,07,00,30,02
9.56,2017,10,07,04,30,02
10.25,2017,10,07,08,30,02
14.25,2017,10,07,12,30,01
13.56,2017,10,07,16,30,02
11.38,2017,10,07,20,30,02
11.31,2017,10,08,00,30,02
11.25,2017,10,08,04,30,02
11.06,2017,10,08,08,30,02
12.56,2017,10,08,12,30,02
13.06,2017,10,08,16,30,02
11.75,2017,10,08,20,30,02
11.69,2017,10,09,00,30,02
11.75,2017,10,09,04,30,02
11.69,2017,10,09,08,30,02
13.25,2017,10,09,12,30,01
13.19,2017,10,09,16,30,02
12,2017,10,09,20,30,02
11.19,2017,10,10,00,30,01
9.88,2017,10,10,04,30,02
10.56,2017,10,10,08,30,02
17.69,2017,10,10,12,30,02
16.31,2017,10,10,16,30,02
13.63,2017,10,10,20,30,02
12.75,2017,10,11,00,30,02
10.88,2017,10,11,04,30,02
11.25,2017,10,11,08,30,02
19.5,2017,10,11,12,30,02
16.75,2017,10,11,16,30,02
12.94,2017,10,11,20,30,02
11,2017,10,12,00,30,01
10.06,2017,10,12,04,30,02
11,2017,10,12,08,30,02
21.06,2017,10,12,12,30,02
18.88,2017,10,12,16,30,02
14.38,2017,10,12,20,30,02
13.88,2017,10,13,00,30,02
12.75,2017,10,13,04,30,01
12.56,2017,10,13,08,30,01
20.81,2017,10,13,12,30,02
17.06,2017,10,13,16,30,02
13.75,2017,10,13,20,30,02
11.56,2017,10,14,00,30,02
10.13,2017,10,14,04,30,02
10.19,2017,10,14,08,30,02
19.06,2017,10,14,12,30,02
18.19,2017,10,14,16,30,02
13.94,2017,10,14,20,30,02
11.75,2017,10,15,00,30,02
10.19,2017,10,15,04,30,02
9.63,2017,10,15,08,30,02
19.88,2017,10,15,12,30,02
19,2017,10,15,16,30,02
14.63,2017,10,15,20,30,02
12.13,2017,10,16,00,30,02
10.63,2017,10,16,04,30,02
9.63,2017,10,16,08,30,02
