2.88,2018,01,01,00,15,02
2.31,2018,01,01,04,15,02
5,2018,01,01,08,15,02
7.06,2018,01,01,12,15,02
5,2018,01,01,16,15,02
1.69,2018,01,01,20,15,02
3.69,2018,01,02,00,15,02
5.31,2018,01,02,04,15,01
5.19,2018,01,02,08,15,02
5.44,2018,01,02,12,15,02
5.31,2018,01,02,16,15,02
3,2018,01,02,20,15,02
3.63,2018,01,03,00,15,02
4,2018,01,03,04,15,02
4.81,2018,01,03,08,15,02
5.81,2018,01,03,12,15,02
4.75,2018,01,03,16,15,02
5.88,2018,01,03,20,15,02
5.25,2018,01,04,00,15,01
5.81,2018,01,04,04,15,02
5.38,2018,01,04,08,15,02
5.38,2018,01,04,12,15,02
4.69,2018,01,04,16,15,02
6.38,2018,01,04,20,15,02
6.75,2018,01,05,00,15,02
8.25,2018,01,05,04,15,02
5.13,2018,01,05,08,15,02
8.69,2018,01,05,12,15,02
7.5,2018,01,05,16,15,02
6.63,2018,01,05,20,15,02
6.81,2018,01,06,00,15,02
6.5,2018,01,06,04,15,02
4.38,2018,01,06,08,15,02
7.5,2018,01,06,12,15,02
5.38,2018,01,06,16,15,02
2.81,2018,01,06,20,15,02
1.63,2018,01,07,00,15,02
1.13,2018,01,07,04,15,02
0.81,2018,01,07,08,15,02
3.81,2018,01,07,12,15,02
3.94,2018,01,07,16,15,02
2.25,2018,01,07,20,15,02
1.44,2018,01,08,00,15,02
1.38,2018,01,08,04,15,02
2.56,2018,01,08,08,15,02
6,2018,01,08,12,15,02
5.44,2018,01,08,16,15,02
4.31,2018,01,08,20,15,02
4.06,2018,01,09,00,15,02
4,2018,01,09,04,15,02
3.38,2018,01,09,08,15,02
4.31,2018,01,09,12,15,02
9.5,2018,01,09,16,15,02
8.56,2018,01,09,20,15,02
6.5,2018,01,10,00,15,02
4.81,2018,01,10,04,15,02
3.25,2018,01,10,08,15,02
7.25,2018,01,10,12,15,02
6.25,2018,01,10,16,15,02
2.5,2018,01,10,20,15,02
1.19,2018,01,11,00,15,02
-0.19,2018,01,11,04,15,02
0.88,2018,01,11,08,15,02
5,2018,01,11,12,15,02
